Entity,Code,Year,Observation value - Indicator: Under-five mortality rate - Sex: Total - Wealth quintile: Total - Unit of measure: Deaths per 100 live births
Democratic Republic of Congo,COD,1994,17.684849
Democratic Republic of Congo,COD,1995,17.466175
Democratic Republic of Congo,COD,1996,17.228178
Democratic Republic of Congo,COD,1997,16.960182
Democratic Republic of Congo,COD,1998,16.647543
Democratic Republic of Congo,COD,1999,16.286224
Democratic Republic of Congo,COD,2000,15.885704
Democratic Republic of Congo,COD,2001,15.457016
Democratic Republic of Congo,COD,2002,15.010551
Democratic Republic of Congo,COD,2003,14.549723
Democratic Republic of Congo,COD,2004,14.085127
Democratic Republic of Congo,COD,2005,13.612643
Democratic Republic of Congo,COD,2006,13.141151
Democratic Republic of Congo,COD,2007,12.677383
Democratic Republic of Congo,COD,2008,12.219438
Democratic Republic of Congo,COD,2009,11.7796955
Democratic Republic of Congo,COD,2010,11.368712
Democratic Republic of Congo,COD,2011,10.972639
Democratic Republic of Congo,COD,2012,10.58676
Democratic Republic of Congo,COD,2013,10.206906
Democratic Republic of Congo,COD,2014,9.859282
Democratic Republic of Congo,COD,2015,9.550456
Democratic Republic of Congo,COD,2016,9.244851
Democratic Republic of Congo,COD,2017,8.954885
Democratic Republic of Congo,COD,2018,8.653273
Democratic Republic of Congo,COD,2019,8.375092
Democratic Republic of Congo,COD,2020,8.080456
Democratic Republic of Congo,COD,2021,7.8153753
Democratic Republic of Congo,COD,2022,7.5550003
Denmark,DNK,1950,3.4151607
Denmark,DNK,1951,3.3427868
Denmark,DNK,1952,3.261581
Denmark,DNK,1953,3.1634738
Denmark,DNK,1954,3.0489576
Denmark,DNK,1955,2.92621
Denmark,DNK,1956,2.808163
Denmark,DNK,1957,2.704963
Denmark,DNK,1958,2.6191554
Denmark,DNK,1959,2.5538106
Denmark,DNK,1960,2.5005567
Denmark,DNK,1961,2.4459205
Denmark,DNK,1962,2.3807204
Denmark,DNK,1963,2.301929
Denmark,DNK,1964,2.2098756
Denmark,DNK,1965,2.1087554
Denmark,DNK,1966,2.0050476
Denmark,DNK,1967,1.9045627
Denmark,DNK,1968,1.8127064
Denmark,DNK,1969,1.7347463
Denmark,DNK,1970,1.660977
Denmark,DNK,1971,1.5792958
Denmark,DNK,1972,1.4860721
Denmark,DNK,1973,1.3921572
Denmark,DNK,1974,1.3059266
Denmark,DNK,1975,1.2305639
Denmark,DNK,1976,1.1650798
Denmark,DNK,1977,1.1098435
Denmark,DNK,1978,1.0637039
Denmark,DNK,1979,1.0260942
Denmark,DNK,1980,0.9966424
Denmark,DNK,1981,0.9748664
Denmark,DNK,1982,0.9617397
Denmark,DNK,1983,0.956728
Denmark,DNK,1984,0.9594017
Denmark,DNK,1985,0.9659497
Denmark,DNK,1986,0.9712098
Denmark,DNK,1987,0.9707333
Denmark,DNK,1988,0.9591547
Denmark,DNK,1989,0.9328245
Denmark,DNK,1990,0.8921825
Denmark,DNK,1991,0.84183156
Denmark,DNK,1992,0.7874067
Denmark,DNK,1993,0.73529375
Denmark,DNK,1994,0.6907916
Denmark,DNK,1995,0.65488756
Denmark,DNK,1996,0.6263112
Denmark,DNK,1997,0.60399795
Denmark,DNK,1998,0.5871614
Denmark,DNK,1999,0.57446164
Denmark,DNK,2000,0.5635067
Denmark,DNK,2001,0.5519974
Denmark,DNK,2002,0.5380569
Denmark,DNK,2003,0.52172506
Denmark,DNK,2004,0.5031153
Denmark,DNK,2005,0.48362726
Denmark,DNK,2006,0.4647142
Denmark,DNK,2007,0.44716558
Denmark,DNK,2008,0.43211508
Denmark,DNK,2009,0.42047295
Denmark,DNK,2010,0.41236386
Denmark,DNK,2011,0.40835896
Denmark,DNK,2012,0.40770325
Denmark,DNK,2013,0.40842122
Denmark,DNK,2014,0.40868634
Denmark,DNK,2015,0.40705457
Denmark,DNK,2016,0.40291715
Denmark,DNK,2017,0.3961521
Denmark,DNK,2018,0.38782158
Denmark,DNK,2019,0.37865835
Denmark,DNK,2020,0.36914954
Denmark,DNK,2021,0.36006087
Denmark,DNK,2022,0.3518612
Djibouti,DJI,1976,17.15345
Djibouti,DJI,1977,16.677917
Djibouti,DJI,1978,16.18826
Djibouti,DJI,1979,15.738409
Djibouti,DJI,1980,15.298918
Djibouti,DJI,1981,14.880339
Djibouti,DJI,1982,14.468303
Djibouti,DJI,1983,14.059085
Djibouti,DJI,1984,13.673624
Djibouti,DJI,1985,13.284223
Djibouti,DJI,1986,12.915608
Djibouti,DJI,1987,12.561767
Djibouti,DJI,1988,12.238451
Djibouti,DJI,1989,11.956389
Djibouti,DJI,1990,11.698792
Djibouti,DJI,1991,11.474504
Djibouti,DJI,1992,11.2922945
Djibouti,DJI,1993,11.1266
Djibouti,DJI,1994,10.982585
Djibouti,DJI,1995,10.846943
Djibouti,DJI,1996,10.70443
Djibouti,DJI,1997,10.545555
Djibouti,DJI,1998,10.362703
Djibouti,DJI,1999,10.172363
Djibouti,DJI,2000,9.966475
Djibouti,DJI,2001,9.744383
Djibouti,DJI,2002,9.512694
Djibouti,DJI,2003,9.275343
Djibouti,DJI,2004,9.0400915
Djibouti,DJI,2005,8.798647
Djibouti,DJI,2006,8.555538
Djibouti,DJI,2007,8.310103
Djibouti,DJI,2008,8.062871
Djibouti,DJI,2009,7.826908
Djibouti,DJI,2010,7.589358
Djibouti,DJI,2011,7.3671494
Djibouti,DJI,2012,7.148436
Djibouti,DJI,2013,6.937381
Djibouti,DJI,2014,6.7296476
Djibouti,DJI,2015,6.519706
Djibouti,DJI,2016,6.318478
Djibouti,DJI,2017,6.101163
Djibouti,DJI,2018,5.9145913
Djibouti,DJI,2019,5.727577
Djibouti,DJI,2020,5.5403523
Djibouti,DJI,2021,5.3651085
Djibouti,DJI,2022,5.1886787
Dominica,DMA,1960,13.811358
Dominica,DMA,1961,12.574963
Dominica,DMA,1962,11.455205
Dominica,DMA,1963,10.432734
Dominica,DMA,1964,9.502383
Dominica,DMA,1965,8.657574
Dominica,DMA,1966,7.8904586
Dominica,DMA,1967,7.19703
Dominica,DMA,1968,6.567047
Dominica,DMA,1969,5.996077
Dominica,DMA,1970,5.4780436
Dominica,DMA,1971,5.0117483
Dominica,DMA,1972,4.590147
Dominica,DMA,1973,4.2099905
Dominica,DMA,1974,3.8687801
Dominica,DMA,1975,3.5643535
Dominica,DMA,1976,3.293607
Dominica,DMA,1977,3.0538116
Dominica,DMA,1978,2.8408573
Dominica,DMA,1979,2.6553388
Dominica,DMA,1980,2.49143
Dominica,DMA,1981,2.3485608
Dominica,DMA,1982,2.224399
Dominica,DMA,1983,2.1162293
Dominica,DMA,1984,2.0227022
Dominica,DMA,1985,1.9419124
Dominica,DMA,1986,1.8739169
Dominica,DMA,1987,1.8167986
Dominica,DMA,1988,1.7698119
Dominica,DMA,1989,1.7318264
Dominica,DMA,1990,1.7018843
Dominica,DMA,1991,1.679295
Dominica,DMA,1992,1.6634134
Dominica,DMA,1993,1.6542509
Dominica,DMA,1994,1.651823
Dominica,DMA,1995,1.6547152
Dominica,DMA,1996,1.663357
Dominica,DMA,1997,1.6773592
Dominica,DMA,1998,1.6970568
Dominica,DMA,1999,1.7211853
Dominica,DMA,2000,1.7513039
Dominica,DMA,2001,1.7863747
Dominica,DMA,2002,1.8262974
Dominica,DMA,2003,1.8715639
Dominica,DMA,2004,1.9215326
Dominica,DMA,2005,1.9761578
Dominica,DMA,2006,2.035014
Dominica,DMA,2007,2.0982242
Dominica,DMA,2008,2.1650867
Dominica,DMA,2009,2.2357934
Dominica,DMA,2010,2.3095605
Dominica,DMA,2011,2.3859553
Dominica,DMA,2012,2.4655654
Dominica,DMA,2013,2.5461452
Dominica,DMA,2014,2.6287792
Dominica,DMA,2015,2.712674
Dominica,DMA,2016,2.796167
Dominica,DMA,2017,2.8788483
Dominica,DMA,2018,2.9592226
Dominica,DMA,2019,3.0346732
Dominica,DMA,2020,3.1056926
Dominica,DMA,2021,3.1683128
Dominica,DMA,2022,3.2200692
Dominican Republic,DOM,1950,14.469612
Dominican Republic,DOM,1951,14.545642
Dominican Republic,DOM,1952,14.615938
Dominican Republic,DOM,1953,14.659808
Dominican Republic,DOM,1954,14.721804
Dominican Republic,DOM,1955,14.775015
Dominican Republic,DOM,1956,14.815386
Dominican Republic,DOM,1957,14.840375
Dominican Republic,DOM,1958,14.842133
Dominican Republic,DOM,1959,14.813189
Dominican Republic,DOM,1960,14.747446
Dominican Republic,DOM,1961,14.634702
Dominican Republic,DOM,1962,14.483725
Dominican Republic,DOM,1963,14.292125
Dominican Republic,DOM,1964,14.056236
Dominican Republic,DOM,1965,13.795805
Dominican Republic,DOM,1966,13.522822
Dominican Republic,DOM,1967,13.24087
Dominican Republic,DOM,1968,12.952982
Dominican Republic,DOM,1969,12.661238
Dominican Republic,DOM,1970,12.357052
Dominican Republic,DOM,1971,12.022273
Dominican Republic,DOM,1972,11.665613
Dominican Republic,DOM,1973,11.275547
Dominican Republic,DOM,1974,10.873064
Dominican Republic,DOM,1975,10.468829
Dominican Republic,DOM,1976,10.083369
Dominican Republic,DOM,1977,9.708399
Dominican Republic,DOM,1978,9.34952
Dominican Republic,DOM,1979,9.007243
Dominican Republic,DOM,1980,8.678096
Dominican Republic,DOM,1981,8.364143
Dominican Republic,DOM,1982,8.059561
Dominican Republic,DOM,1983,7.7658796
Dominican Republic,DOM,1984,7.4846916
Dominican Republic,DOM,1985,7.2171907
Dominican Republic,DOM,1986,6.9504366
Dominican Republic,DOM,1987,6.692824
Dominican Republic,DOM,1988,6.440024
Dominican Republic,DOM,1989,6.1929197
Dominican Republic,DOM,1990,5.943262
Dominican Republic,DOM,1991,5.7004347
Dominican Republic,DOM,1992,5.4601936
Dominican Republic,DOM,1993,5.226739
Dominican Republic,DOM,1994,4.9997416
Dominican Republic,DOM,1995,4.7858095
Dominican Republic,DOM,1996,4.586354
Dominican Republic,DOM,1997,4.4040794
Dominican Republic,DOM,1998,4.2451773
Dominican Republic,DOM,1999,4.103663
Dominican Republic,DOM,2000,3.9835362
Dominican Republic,DOM,2001,3.8827138
Dominican Republic,DOM,2002,3.7989464
Dominican Republic,DOM,2003,3.7307777
Dominican Republic,DOM,2004,3.6740863
Dominican Republic,DOM,2005,3.6274292
Dominican Republic,DOM,2006,3.5899663
Dominican Republic,DOM,2007,3.5615387
Dominican Republic,DOM,2008,3.5397754
Dominican Republic,DOM,2009,3.524814
Dominican Republic,DOM,2010,3.5124316
Dominican Republic,DOM,2011,3.5049179
Dominican Republic,DOM,2012,3.4998698
Dominican Republic,DOM,2013,3.5009313
Dominican Republic,DOM,2014,3.5011277
Dominican Republic,DOM,2015,3.5062594
Dominican Republic,DOM,2016,3.5082679
Dominican Republic,DOM,2017,3.5048192
Dominican Republic,DOM,2018,3.4823208
Dominican Republic,DOM,2019,3.4416814
Dominican Republic,DOM,2020,3.3859172
Dominican Republic,DOM,2021,3.3183346
Dominican Republic,DOM,2022,3.2388363
East Timor,TLS,1985,22.208523
East Timor,TLS,1986,21.203596
East Timor,TLS,1987,20.246822
East Timor,TLS,1988,19.338657
East Timor,TLS,1989,18.490978
East Timor,TLS,1990,17.674229
East Timor,TLS,1991,16.900352
East Timor,TLS,1992,16.159126
East Timor,TLS,1993,15.4567995
East Timor,TLS,1994,14.767756
East Timor,TLS,1995,14.102328
East Timor,TLS,1996,13.46667
East Timor,TLS,1997,12.856035
East Timor,TLS,1998,12.272032
East Timor,TLS,1999,11.705846
East Timor,TLS,2000,11.173015
East Timor,TLS,2001,10.651247
East Timor,TLS,2002,10.143694
East Timor,TLS,2003,9.661835
East Timor,TLS,2004,9.204929
East Timor,TLS,2005,8.775904
East Timor,TLS,2006,8.371454
East Timor,TLS,2007,8.014673
East Timor,TLS,2008,7.6876116
East Timor,TLS,2009,7.3985586
East Timor,TLS,2010,7.145814
East Timor,TLS,2011,6.924726
East Timor,TLS,2012,6.716848
East Timor,TLS,2013,6.527041
East Timor,TLS,2014,6.3418
East Timor,TLS,2015,6.1553183
East Timor,TLS,2016,5.958207
East Timor,TLS,2017,5.774702
East Timor,TLS,2018,5.5900335
East Timor,TLS,2019,5.3933644
East Timor,TLS,2020,5.2124014
East Timor,TLS,2021,5.0301094
East Timor,TLS,2022,4.857687
Eastern Asia (SDG),,1990,5.0927315
Eastern Asia (SDG),,1991,4.991064
Eastern Asia (SDG),,1992,4.8669405
Eastern Asia (SDG),,1993,4.7280817
Eastern Asia (SDG),,1994,4.56096
Eastern Asia (SDG),,1995,4.5383368
Eastern Asia (SDG),,1996,4.348039
Eastern Asia (SDG),,1997,4.157496
Eastern Asia (SDG),,1998,3.9572148
Eastern Asia (SDG),,1999,3.7517529
Eastern Asia (SDG),,2000,3.5348039
Eastern Asia (SDG),,2001,3.2969391
Eastern Asia (SDG),,2002,3.0597162
Eastern Asia (SDG),,2003,2.6885197
Eastern Asia (SDG),,2004,2.4658947
Eastern Asia (SDG),,2005,2.2586346
Eastern Asia (SDG),,2006,2.0683055
Eastern Asia (SDG),,2007,1.9019992
Eastern Asia (SDG),,2008,1.7554014
Eastern Asia (SDG),,2009,1.6254451
Eastern Asia (SDG),,2010,1.5037421
Eastern Asia (SDG),,2011,1.3930056
Eastern Asia (SDG),,2012,1.2938802
Eastern Asia (SDG),,2013,1.1993872
Eastern Asia (SDG),,2014,1.1146454
Eastern Asia (SDG),,2015,1.0350071
Eastern Asia (SDG),,2016,0.9660193
Eastern Asia (SDG),,2017,0.9026799
Eastern Asia (SDG),,2018,0.8426875
Eastern Asia (SDG),,2019,0.7878941
Eastern Asia (SDG),,2020,0.737911
Eastern Asia (SDG),,2021,0.69144994
Eastern Asia (SDG),,2022,0.6548711
Eastern Asia and South-Eastern Asia (SDG),,1990,5.687048
Eastern Asia and South-Eastern Asia (SDG),,1991,5.568944
Eastern Asia and South-Eastern Asia (SDG),,1992,5.4381633
Eastern Asia and South-Eastern Asia (SDG),,1993,5.273696
Eastern Asia and South-Eastern Asia (SDG),,1994,5.0898657
Eastern Asia and South-Eastern Asia (SDG),,1995,4.9989796
Eastern Asia and South-Eastern Asia (SDG),,1996,4.8042
Eastern Asia and South-Eastern Asia (SDG),,1997,4.6118917
Eastern Asia and South-Eastern Asia (SDG),,1998,4.4141498
Eastern Asia and South-Eastern Asia (SDG),,1999,4.214793
Eastern Asia and South-Eastern Asia (SDG),,2000,3.9971085
Eastern Asia and South-Eastern Asia (SDG),,2001,3.7841144
Eastern Asia and South-Eastern Asia (SDG),,2002,3.5747662
Eastern Asia and South-Eastern Asia (SDG),,2003,3.279857
Eastern Asia and South-Eastern Asia (SDG),,2004,3.1672235
Eastern Asia and South-Eastern Asia (SDG),,2005,2.8825557
Eastern Asia and South-Eastern Asia (SDG),,2006,2.705442
Eastern Asia and South-Eastern Asia (SDG),,2007,2.5452533
Eastern Asia and South-Eastern Asia (SDG),,2008,2.4987602
Eastern Asia and South-Eastern Asia (SDG),,2009,2.256966
Eastern Asia and South-Eastern Asia (SDG),,2010,2.1371722
Eastern Asia and South-Eastern Asia (SDG),,2011,2.029215
Eastern Asia and South-Eastern Asia (SDG),,2012,1.906102
Eastern Asia and South-Eastern Asia (SDG),,2013,1.8195639
Eastern Asia and South-Eastern Asia (SDG),,2014,1.7272604
Eastern Asia and South-Eastern Asia (SDG),,2015,1.6641833
Eastern Asia and South-Eastern Asia (SDG),,2016,1.5825989
Eastern Asia and South-Eastern Asia (SDG),,2017,1.5130589
Eastern Asia and South-Eastern Asia (SDG),,2018,1.5048003
Eastern Asia and South-Eastern Asia (SDG),,2019,1.4770827
Eastern Asia and South-Eastern Asia (SDG),,2020,1.4830774
Eastern Asia and South-Eastern Asia (SDG),,2021,1.4767528
Eastern Asia and South-Eastern Asia (SDG),,2022,1.4373343
Ecuador,ECU,1955,20.774988
Ecuador,ECU,1956,20.119709
Ecuador,ECU,1957,19.431522
Ecuador,ECU,1958,18.793564
Ecuador,ECU,1959,18.184685
Ecuador,ECU,1960,17.612055
Ecuador,ECU,1961,17.063282
Ecuador,ECU,1962,16.555592
Ecuador,ECU,1963,16.073875
Ecuador,ECU,1964,15.623398
Ecuador,ECU,1965,15.228709
Ecuador,ECU,1966,14.862726
Ecuador,ECU,1967,14.547511
Ecuador,ECU,1968,14.258734
Ecuador,ECU,1969,13.976103
Ecuador,ECU,1970,13.683695
Ecuador,ECU,1971,13.353172
Ecuador,ECU,1972,12.961514
Ecuador,ECU,1973,12.503664
Ecuador,ECU,1974,11.99388
Ecuador,ECU,1975,11.45618
Ecuador,ECU,1976,10.93232
Ecuador,ECU,1977,10.453928
Ecuador,ECU,1978,9.997127
Ecuador,ECU,1979,9.551098
Ecuador,ECU,1980,9.106297
Ecuador,ECU,1981,8.662084
Ecuador,ECU,1982,8.208051
Ecuador,ECU,1983,7.7666693
Ecuador,ECU,1984,7.336276
Ecuador,ECU,1985,6.9361887
Ecuador,ECU,1986,6.5712876
Ecuador,ECU,1987,6.243327
Ecuador,ECU,1988,5.9419937
Ecuador,ECU,1989,5.6579814
Ecuador,ECU,1990,5.387534
Ecuador,ECU,1991,5.1191263
Ecuador,ECU,1992,4.85615
Ecuador,ECU,1993,4.593105
Ecuador,ECU,1994,4.325712
Ecuador,ECU,1995,4.060187
Ecuador,ECU,1996,3.8019798
Ecuador,ECU,1997,3.5547128
Ecuador,ECU,1998,3.327518
Ecuador,ECU,1999,3.1253815
Ecuador,ECU,2000,2.9485033
Ecuador,ECU,2001,2.793054
Ecuador,ECU,2002,2.6602037
Ecuador,ECU,2003,2.5416398
Ecuador,ECU,2004,2.4371164
Ecuador,ECU,2005,2.3414297
Ecuador,ECU,2006,2.2492657
Ecuador,ECU,2007,2.1579041
Ecuador,ECU,2008,2.0665915
Ecuador,ECU,2009,1.9765043
Ecuador,ECU,2010,1.8880905
Ecuador,ECU,2011,1.80474
Ecuador,ECU,2012,1.7259706
Ecuador,ECU,2013,1.6533413
Ecuador,ECU,2014,1.589333
Ecuador,ECU,2015,1.5315703
Ecuador,ECU,2016,1.4812467
Ecuador,ECU,2017,1.4350747
Ecuador,ECU,2018,1.3918806
Ecuador,ECU,2019,1.3472164
Ecuador,ECU,2020,1.3024747
Ecuador,ECU,2021,1.2582484
Ecuador,ECU,2022,1.2151439
Egypt,EGY,1955,36.600502
Egypt,EGY,1956,35.62473
Egypt,EGY,1957,34.668262
Egypt,EGY,1958,33.75631
Egypt,EGY,1959,32.804096
Egypt,EGY,1960,31.827068
Egypt,EGY,1961,30.80106
Egypt,EGY,1962,29.802393
Egypt,EGY,1963,28.8296
Egypt,EGY,1964,27.923162
Egypt,EGY,1965,27.099552
Egypt,EGY,1966,26.405964
Egypt,EGY,1967,25.838223
Egypt,EGY,1968,25.372635
Egypt,EGY,1969,24.990547
Egypt,EGY,1970,24.64722
Egypt,EGY,1971,24.28078
Egypt,EGY,1972,23.840902
Egypt,EGY,1973,23.277082
Egypt,EGY,1974,22.559114
Egypt,EGY,1975,21.704035
Egypt,EGY,1976,20.754477
Egypt,EGY,1977,19.76655
Egypt,EGY,1978,18.771532
Egypt,EGY,1979,17.794239
Egypt,EGY,1980,16.83382
Egypt,EGY,1981,15.8687
Egypt,EGY,1982,14.887301
Egypt,EGY,1983,13.884466
Egypt,EGY,1984,12.865038
Egypt,EGY,1985,11.885902
Egypt,EGY,1986,10.995727
Egypt,EGY,1987,10.226692
Egypt,EGY,1988,9.574099
Egypt,EGY,1989,9.033316
Egypt,EGY,1990,8.568706
Egypt,EGY,1991,8.14458
Egypt,EGY,1992,7.7296205
Egypt,EGY,1993,7.311288
Egypt,EGY,1994,6.8835044
Egypt,EGY,1995,6.4556417
Egypt,EGY,1996,6.0438304
Egypt,EGY,1997,5.654822
Egypt,EGY,1998,5.294298
Egypt,EGY,1999,4.966368
Egypt,EGY,2000,4.6718836
Egypt,EGY,2001,4.404687
Egypt,EGY,2002,4.161767
Egypt,EGY,2003,3.9439368
Egypt,EGY,2004,3.7526994
Egypt,EGY,2005,3.580873
Egypt,EGY,2006,3.4215362
Egypt,EGY,2007,3.2726676
Egypt,EGY,2008,3.1302514
Egypt,EGY,2009,2.99628
Egypt,EGY,2010,2.8672311
Egypt,EGY,2011,2.7456574
Egypt,EGY,2012,2.6292968
Egypt,EGY,2013,2.519094
Egypt,EGY,2014,2.4189591
Egypt,EGY,2015,2.3249683
Egypt,EGY,2016,2.2411306
Egypt,EGY,2017,2.1611838
Egypt,EGY,2018,2.0864027
Egypt,EGY,2019,2.012209
Egypt,EGY,2020,1.941444
Egypt,EGY,2021,1.8734827
Egypt,EGY,2022,1.8074611
El Salvador,SLV,1955,20.708666
El Salvador,SLV,1956,20.239855
El Salvador,SLV,1957,19.776203
El Salvador,SLV,1958,19.328873
El Salvador,SLV,1959,18.905485
El Salvador,SLV,1960,18.487476
El Salvador,SLV,1961,18.079609
El Salvador,SLV,1962,17.70533
El Salvador,SLV,1963,17.345036
El Salvador,SLV,1964,16.992077
El Salvador,SLV,1965,16.64008
El Salvador,SLV,1966,16.301609
El Salvador,SLV,1967,15.967354
El Salvador,SLV,1968,15.634786
El Salvador,SLV,1969,15.299637
El Salvador,SLV,1970,14.971045
El Salvador,SLV,1971,14.639827
El Salvador,SLV,1972,14.281656
El Salvador,SLV,1973,13.900976
El Salvador,SLV,1974,13.482565
El Salvador,SLV,1975,13.043608
El Salvador,SLV,1976,12.580405
El Salvador,SLV,1977,12.089837
El Salvador,SLV,1978,11.576794
El Salvador,SLV,1979,11.050732
El Salvador,SLV,1980,12.514663
El Salvador,SLV,1981,9.99098
El Salvador,SLV,1982,9.460676
El Salvador,SLV,1983,8.935164
El Salvador,SLV,1984,8.427221
El Salvador,SLV,1985,7.9435754
El Salvador,SLV,1986,7.4870224
El Salvador,SLV,1987,7.060727
El Salvador,SLV,1988,6.6671357
El Salvador,SLV,1989,6.3036966
El Salvador,SLV,1990,5.967546
El Salvador,SLV,1991,5.64935
El Salvador,SLV,1992,5.341561
El Salvador,SLV,1993,5.041718
El Salvador,SLV,1994,4.752611
El Salvador,SLV,1995,4.471257
El Salvador,SLV,1996,4.2004733
El Salvador,SLV,1997,3.9463253
El Salvador,SLV,1998,3.7119555
El Salvador,SLV,1999,3.4947014
El Salvador,SLV,2000,3.2955182
El Salvador,SLV,2001,3.112155
El Salvador,SLV,2002,2.9413066
El Salvador,SLV,2003,2.7811816
El Salvador,SLV,2004,2.6320984
El Salvador,SLV,2005,2.4910262
El Salvador,SLV,2006,2.3625472
El Salvador,SLV,2007,2.2390494
El Salvador,SLV,2008,2.123925
El Salvador,SLV,2009,2.0174332
El Salvador,SLV,2010,1.9185059
El Salvador,SLV,2011,1.826815
El Salvador,SLV,2012,1.73915
El Salvador,SLV,2013,1.6620343
El Salvador,SLV,2014,1.5955925
El Salvador,SLV,2015,1.5330329
El Salvador,SLV,2016,1.4735392
El Salvador,SLV,2017,1.4198132
El Salvador,SLV,2018,1.3662516
El Salvador,SLV,2019,1.318116
El Salvador,SLV,2020,1.2730116
El Salvador,SLV,2021,1.2300863
El Salvador,SLV,2022,1.1873419
Equatorial Guinea,GNQ,1982,20.11162
Equatorial Guinea,GNQ,1983,19.708424
Equatorial Guinea,GNQ,1984,19.29924
Equatorial Guinea,GNQ,1985,18.938358
Equatorial Guinea,GNQ,1986,18.636093
Equatorial Guinea,GNQ,1987,18.371754
Equatorial Guinea,GNQ,1988,18.157576
Equatorial Guinea,GNQ,1989,17.992588
Equatorial Guinea,GNQ,1990,17.822222
Equatorial Guinea,GNQ,1991,17.663942
Equatorial Guinea,GNQ,1992,17.50899
Equatorial Guinea,GNQ,1993,17.356709
Equatorial Guinea,GNQ,1994,17.233994
Equatorial Guinea,GNQ,1995,17.081419
Equatorial Guinea,GNQ,1996,16.866344
Equatorial Guinea,GNQ,1997,16.614456
Equatorial Guinea,GNQ,1998,16.299746
Equatorial Guinea,GNQ,1999,15.94118
Equatorial Guinea,GNQ,2000,15.5386305
Equatorial Guinea,GNQ,2001,15.128245
Equatorial Guinea,GNQ,2002,14.692373
Equatorial Guinea,GNQ,2003,14.254616
Equatorial Guinea,GNQ,2004,13.8114195
Equatorial Guinea,GNQ,2005,13.35174
Equatorial Guinea,GNQ,2006,12.889984
Equatorial Guinea,GNQ,2007,12.423796
Equatorial Guinea,GNQ,2008,11.966649
Equatorial Guinea,GNQ,2009,11.5283165
Equatorial Guinea,GNQ,2010,11.113372
Equatorial Guinea,GNQ,2011,10.742273
Equatorial Guinea,GNQ,2012,10.382855
Equatorial Guinea,GNQ,2013,10.027843
Equatorial Guinea,GNQ,2014,9.676358
Equatorial Guinea,GNQ,2015,9.346582
Equatorial Guinea,GNQ,2016,9.025386
Equatorial Guinea,GNQ,2017,8.741724
Equatorial Guinea,GNQ,2018,8.432735
Equatorial Guinea,GNQ,2019,8.140684
Equatorial Guinea,GNQ,2020,7.86012
Equatorial Guinea,GNQ,2021,7.6045876
Equatorial Guinea,GNQ,2022,7.342167
Eritrea,ERI,1974,21.715618
Eritrea,ERI,1975,21.25225
Eritrea,ERI,1976,20.81046
Eritrea,ERI,1977,20.386951
Eritrea,ERI,1978,20.018703
Eritrea,ERI,1979,19.675318
Eritrea,ERI,1980,19.39111
Eritrea,ERI,1981,19.116526
Eritrea,ERI,1982,18.832233
Eritrea,ERI,1983,18.535576
Eritrea,ERI,1984,18.224
Eritrea,ERI,1985,17.865377
Eritrea,ERI,1986,17.48237
Eritrea,ERI,1987,17.032501
Eritrea,ERI,1988,16.536592
Eritrea,ERI,1989,15.9695
Eritrea,ERI,1990,15.328585
Eritrea,ERI,1991,14.627159
Eritrea,ERI,1992,13.862602
Eritrea,ERI,1993,13.05304
Eritrea,ERI,1994,12.25147
Eritrea,ERI,1995,11.47114
Eritrea,ERI,1996,10.755401
Eritrea,ERI,1997,10.108519
Eritrea,ERI,1998,9.53195
Eritrea,ERI,1999,9.017366
Eritrea,ERI,2000,8.553119
Eritrea,ERI,2001,8.128841
Eritrea,ERI,2002,7.7478666
Eritrea,ERI,2003,7.395189
Eritrea,ERI,2004,7.0706825
Eritrea,ERI,2005,6.7657905
Eritrea,ERI,2006,6.483187
Eritrea,ERI,2007,6.2129374
Eritrea,ERI,2008,5.967384
Eritrea,ERI,2009,5.732771
Eritrea,ERI,2010,5.5207157
Eritrea,ERI,2011,5.331681
Eritrea,ERI,2012,5.1486955
Eritrea,ERI,2013,4.973526
Eritrea,ERI,2014,4.8123817
Eritrea,ERI,2015,4.644328
Eritrea,ERI,2016,4.4858036
Eritrea,ERI,2017,4.338699
Eritrea,ERI,2018,4.19362
Eritrea,ERI,2019,4.0605097
Eritrea,ERI,2020,3.9327407
Eritrea,ERI,2021,3.7958412
Eritrea,ERI,2022,3.6613495
Estonia,EST,1980,2.2458072
Estonia,EST,1981,2.1642938
Estonia,EST,1982,2.085979
Estonia,EST,1983,2.0166082
Estonia,EST,1984,1.9559317
Estonia,EST,1985,1.9047037
Estonia,EST,1986,1.8637245
Estonia,EST,1987,1.8313754
Estonia,EST,1988,1.8049357
Estonia,EST,1989,1.7836921
Estonia,EST,1990,1.7660059
Estonia,EST,1991,1.7514654
Estonia,EST,1992,1.7310766
Estonia,EST,1993,1.6961048
Estonia,EST,1994,1.6411146
Estonia,EST,1995,1.5683856
Estonia,EST,1996,1.4806802
Estonia,EST,1997,1.3845913
Estonia,EST,1998,1.2874444
Estonia,EST,1999,1.1926138
Estonia,EST,2000,1.100815
Estonia,EST,2001,1.0133305
Estonia,EST,2002,0.93001014
Estonia,EST,2003,0.85231304
Estonia,EST,2004,0.7800495
Estonia,EST,2005,0.7136913
Estonia,EST,2006,0.65279573
Estonia,EST,2007,0.59711915
Estonia,EST,2008,0.5462929
Estonia,EST,2009,0.5003618
Estonia,EST,2010,0.45930743
Estonia,EST,2011,0.42298976
