Entity,Code,Year,Deaths - Sex: all - Age: 0 - Variant: estimates
Europe (UN),,1966,322413
Europe (UN),,1967,313493
Europe (UN),,1968,308407
Europe (UN),,1969,296845
Europe (UN),,1970,279527
Europe (UN),,1971,265072
Europe (UN),,1972,249050
Europe (UN),,1973,240929
Europe (UN),,1974,239042
Europe (UN),,1975,230571
Europe (UN),,1976,223488
Europe (UN),,1977,212818
Europe (UN),,1978,203607
Europe (UN),,1979,195077
Europe (UN),,1980,187582
Europe (UN),,1981,179365
Europe (UN),,1982,172961
Europe (UN),,1983,168658
Europe (UN),,1984,164651
Europe (UN),,1985,158894
Europe (UN),,1986,154497
Europe (UN),,1987,151935
Europe (UN),,1988,141354
Europe (UN),,1989,129810
Europe (UN),,1990,120611
Europe (UN),,1991,112198
Europe (UN),,1992,104443
Europe (UN),,1993,96577
Europe (UN),,1994,89942
Europe (UN),,1995,82342
Europe (UN),,1996,77541
Europe (UN),,1997,72775
Europe (UN),,1998,69311
Europe (UN),,1999,65251
Europe (UN),,2000,62226
Europe (UN),,2001,59673
Europe (UN),,2002,57227
Europe (UN),,2003,55176
Europe (UN),,2004,53779
Europe (UN),,2005,50566
Europe (UN),,2006,49724
Europe (UN),,2007,49053
Europe (UN),,2008,48181
Europe (UN),,2009,46983
Europe (UN),,2010,45652
Europe (UN),,2011,42465
Europe (UN),,2012,44893
Europe (UN),,2013,42010
Europe (UN),,2014,40059
Europe (UN),,2015,37351
Europe (UN),,2016,35797
Europe (UN),,2017,32749
Europe (UN),,2018,30199
Europe (UN),,2019,28388
Europe (UN),,2020,26495
Europe (UN),,2021,25721
Europe (UN),,2022,23872
Europe (UN),,2023,21702
Falkland Islands,FLK,1950,5
Falkland Islands,FLK,1951,5
Falkland Islands,FLK,1952,5
Falkland Islands,FLK,1953,5
Falkland Islands,FLK,1954,5
Falkland Islands,FLK,1955,5
Falkland Islands,FLK,1956,5
Falkland Islands,FLK,1957,5
Falkland Islands,FLK,1958,5
Falkland Islands,FLK,1959,5
Falkland Islands,FLK,1960,5
Falkland Islands,FLK,1961,5
Falkland Islands,FLK,1962,5
Falkland Islands,FLK,1963,5
Falkland Islands,FLK,1964,5
Falkland Islands,FLK,1965,5
Falkland Islands,FLK,1966,5
Falkland Islands,FLK,1967,5
Falkland Islands,FLK,1968,5
Falkland Islands,FLK,1969,5
Falkland Islands,FLK,1970,5
Falkland Islands,FLK,1971,5
Falkland Islands,FLK,1972,4
Falkland Islands,FLK,1973,4
Falkland Islands,FLK,1974,4
Falkland Islands,FLK,1975,4
Falkland Islands,FLK,1976,4
Falkland Islands,FLK,1977,4
Falkland Islands,FLK,1978,3
Falkland Islands,FLK,1979,3
Falkland Islands,FLK,1980,3
Falkland Islands,FLK,1981,3
Falkland Islands,FLK,1982,3
Falkland Islands,FLK,1983,3
Falkland Islands,FLK,1984,3
Falkland Islands,FLK,1985,3
Falkland Islands,FLK,1986,3
Falkland Islands,FLK,1987,3
Falkland Islands,FLK,1988,3
Falkland Islands,FLK,1989,3
Falkland Islands,FLK,1990,3
Falkland Islands,FLK,1991,3
Falkland Islands,FLK,1992,3
Falkland Islands,FLK,1993,3
Falkland Islands,FLK,1994,2
Falkland Islands,FLK,1995,2
Falkland Islands,FLK,1996,2
Falkland Islands,FLK,1997,2
Falkland Islands,FLK,1998,1
Falkland Islands,FLK,1999,1
Falkland Islands,FLK,2000,1
Falkland Islands,FLK,2001,1
Falkland Islands,FLK,2002,1
Falkland Islands,FLK,2003,1
Falkland Islands,FLK,2004,1
Falkland Islands,FLK,2005,1
Falkland Islands,FLK,2006,1
Falkland Islands,FLK,2007,1
Falkland Islands,FLK,2008,0
Falkland Islands,FLK,2009,0
Falkland Islands,FLK,2010,0
Falkland Islands,FLK,2011,0
Falkland Islands,FLK,2012,0
Falkland Islands,FLK,2013,0
Falkland Islands,FLK,2014,0
Falkland Islands,FLK,2015,0
Falkland Islands,FLK,2016,0
Falkland Islands,FLK,2017,0
Falkland Islands,FLK,2018,0
Falkland Islands,FLK,2019,0
Falkland Islands,FLK,2020,0
Falkland Islands,FLK,2021,0
Falkland Islands,FLK,2022,0
Falkland Islands,FLK,2023,0
Faroe Islands,FRO,1950,56
Faroe Islands,FRO,1951,52
Faroe Islands,FRO,1952,46
Faroe Islands,FRO,1953,40
Faroe Islands,FRO,1954,36
Faroe Islands,FRO,1955,33
Faroe Islands,FRO,1956,29
Faroe Islands,FRO,1957,27
Faroe Islands,FRO,1958,25
Faroe Islands,FRO,1959,23
Faroe Islands,FRO,1960,20
Faroe Islands,FRO,1961,18
Faroe Islands,FRO,1962,17
Faroe Islands,FRO,1963,17
Faroe Islands,FRO,1964,16
Faroe Islands,FRO,1965,16
Faroe Islands,FRO,1966,16
Faroe Islands,FRO,1967,15
Faroe Islands,FRO,1968,14
Faroe Islands,FRO,1969,13
Faroe Islands,FRO,1970,12
Faroe Islands,FRO,1971,11
Faroe Islands,FRO,1972,11
Faroe Islands,FRO,1973,11
Faroe Islands,FRO,1974,10
Faroe Islands,FRO,1975,10
Faroe Islands,FRO,1976,9
Faroe Islands,FRO,1977,9
Faroe Islands,FRO,1978,8
Faroe Islands,FRO,1979,9
Faroe Islands,FRO,1980,8
Faroe Islands,FRO,1981,8
Faroe Islands,FRO,1982,8
Faroe Islands,FRO,1983,7
Faroe Islands,FRO,1984,7
Faroe Islands,FRO,1985,8
Faroe Islands,FRO,1986,8
Faroe Islands,FRO,1987,8
Faroe Islands,FRO,1988,8
Faroe Islands,FRO,1989,9
Faroe Islands,FRO,1990,9
Faroe Islands,FRO,1991,8
Faroe Islands,FRO,1992,7
Faroe Islands,FRO,1993,7
Faroe Islands,FRO,1994,6
Faroe Islands,FRO,1995,5
Faroe Islands,FRO,1996,6
Faroe Islands,FRO,1997,5
Faroe Islands,FRO,1998,5
Faroe Islands,FRO,1999,5
Faroe Islands,FRO,2000,5
Faroe Islands,FRO,2001,5
Faroe Islands,FRO,2002,5
Faroe Islands,FRO,2003,5
Faroe Islands,FRO,2004,5
Faroe Islands,FRO,2005,5
Faroe Islands,FRO,2006,5
Faroe Islands,FRO,2007,5
Faroe Islands,FRO,2008,5
Faroe Islands,FRO,2009,4
Faroe Islands,FRO,2010,4
Faroe Islands,FRO,2011,4
Faroe Islands,FRO,2012,4
Faroe Islands,FRO,2013,4
Faroe Islands,FRO,2014,4
Faroe Islands,FRO,2015,4
Faroe Islands,FRO,2016,4
Faroe Islands,FRO,2017,4
Faroe Islands,FRO,2018,4
Faroe Islands,FRO,2019,4
Faroe Islands,FRO,2020,4
Faroe Islands,FRO,2021,4
Faroe Islands,FRO,2022,4
Faroe Islands,FRO,2023,4
Fiji,FJI,1950,1159
Fiji,FJI,1951,1137
Fiji,FJI,1952,1136
Fiji,FJI,1953,1121
Fiji,FJI,1954,1111
Fiji,FJI,1955,1103
Fiji,FJI,1956,1098
Fiji,FJI,1957,1088
Fiji,FJI,1958,1073
Fiji,FJI,1959,1056
Fiji,FJI,1960,1034
Fiji,FJI,1961,1008
Fiji,FJI,1962,1000
Fiji,FJI,1963,982
Fiji,FJI,1964,956
Fiji,FJI,1965,928
Fiji,FJI,1966,900
Fiji,FJI,1967,871
Fiji,FJI,1968,850
Fiji,FJI,1969,834
Fiji,FJI,1970,818
Fiji,FJI,1971,801
Fiji,FJI,1972,781
Fiji,FJI,1973,769
Fiji,FJI,1974,752
Fiji,FJI,1975,761
Fiji,FJI,1976,770
Fiji,FJI,1977,770
Fiji,FJI,1978,769
Fiji,FJI,1979,768
Fiji,FJI,1980,751
Fiji,FJI,1981,735
Fiji,FJI,1982,721
Fiji,FJI,1983,705
Fiji,FJI,1984,684
Fiji,FJI,1985,658
Fiji,FJI,1986,627
Fiji,FJI,1987,596
Fiji,FJI,1988,572
Fiji,FJI,1989,552
Fiji,FJI,1990,527
Fiji,FJI,1991,505
Fiji,FJI,1992,481
Fiji,FJI,1993,460
Fiji,FJI,1994,437
Fiji,FJI,1995,422
Fiji,FJI,1996,411
Fiji,FJI,1997,400
Fiji,FJI,1998,387
Fiji,FJI,1999,381
Fiji,FJI,2000,376
Fiji,FJI,2001,376
Fiji,FJI,2002,381
Fiji,FJI,2003,387
Fiji,FJI,2004,390
Fiji,FJI,2005,392
Fiji,FJI,2006,396
Fiji,FJI,2007,394
Fiji,FJI,2008,386
Fiji,FJI,2009,378
Fiji,FJI,2010,363
Fiji,FJI,2011,349
Fiji,FJI,2012,346
Fiji,FJI,2013,339
Fiji,FJI,2014,338
Fiji,FJI,2015,339
Fiji,FJI,2016,345
Fiji,FJI,2017,344
Fiji,FJI,2018,350
Fiji,FJI,2019,356
Fiji,FJI,2020,362
Fiji,FJI,2021,368
Fiji,FJI,2022,373
Fiji,FJI,2023,380
Finland,FIN,1950,4162
Finland,FIN,1951,3234
Finland,FIN,1952,3006
Finland,FIN,1953,3049
Finland,FIN,1954,2731
Finland,FIN,1955,2664
Finland,FIN,1956,2257
Finland,FIN,1957,2404
Finland,FIN,1958,1937
Finland,FIN,1959,1977
Finland,FIN,1960,1731
Finland,FIN,1961,1720
Finland,FIN,1962,1659
Finland,FIN,1963,1496
Finland,FIN,1964,1364
Finland,FIN,1965,1366
Finland,FIN,1966,1180
Finland,FIN,1967,1156
Finland,FIN,1968,1006.00006
Finland,FIN,1969,956
Finland,FIN,1970,876
Finland,FIN,1971,769
Finland,FIN,1972,691
Finland,FIN,1973,602
Finland,FIN,1974,703
Finland,FIN,1975,637
Finland,FIN,1976,665
Finland,FIN,1977,590
Finland,FIN,1978,484
Finland,FIN,1979,483
Finland,FIN,1980,478
Finland,FIN,1981,413
Finland,FIN,1982,395
Finland,FIN,1983,407
Finland,FIN,1984,417
Finland,FIN,1985,388
Finland,FIN,1986,348
Finland,FIN,1987,368
Finland,FIN,1988,385
Finland,FIN,1989,380
Finland,FIN,1990,366
Finland,FIN,1991,377
Finland,FIN,1992,341
Finland,FIN,1993,279
Finland,FIN,1994,306
Finland,FIN,1995,243
Finland,FIN,1996,237
Finland,FIN,1997,228
Finland,FIN,1998,235
Finland,FIN,1999,208
Finland,FIN,2000,209
Finland,FIN,2001,180
Finland,FIN,2002,169
Finland,FIN,2003,175
Finland,FIN,2004,191
Finland,FIN,2005,174
Finland,FIN,2006,167
Finland,FIN,2007,160
Finland,FIN,2008,156
Finland,FIN,2009,163
Finland,FIN,2010,138
Finland,FIN,2011,140
Finland,FIN,2012,139
Finland,FIN,2013,100
Finland,FIN,2014,122
Finland,FIN,2015,95
Finland,FIN,2016,97
Finland,FIN,2017,99
Finland,FIN,2018,97
Finland,FIN,2019,94
Finland,FIN,2020,86
Finland,FIN,2021,90
Finland,FIN,2022,96
Finland,FIN,2023,85
France,FRA,1950,44568
France,FRA,1951,41852
France,FRA,1952,37777
France,FRA,1953,34149
France,FRA,1954,33916
France,FRA,1955,31768
France,FRA,1956,29880
France,FRA,1957,28125
France,FRA,1958,25931
France,FRA,1959,24745
France,FRA,1960,22730
France,FRA,1961,21946
France,FRA,1962,21393
France,FRA,1963,21949
France,FRA,1964,20158
France,FRA,1965,18600
France,FRA,1966,18530
France,FRA,1967,17116
France,FRA,1968,16847
France,FRA,1969,16451
France,FRA,1970,15525
France,FRA,1971,15194
France,FRA,1972,14119
France,FRA,1973,13128
France,FRA,1974,11666
France,FRA,1975,10110
France,FRA,1976,9176
France,FRA,1977,8792
France,FRA,1978,7951
France,FRA,1979,7857
France,FRA,1980,8329
France,FRA,1981,7951
France,FRA,1982,7607
France,FRA,1983,6782
France,FRA,1984,6470
France,FRA,1985,6489
France,FRA,1986,6375
France,FRA,1987,6090
France,FRA,1988,6180
France,FRA,1989,5865
France,FRA,1990,5703
France,FRA,1991,5604
France,FRA,1992,5122
France,FRA,1993,4637
France,FRA,1994,4307
France,FRA,1995,3679
France,FRA,1996,3592
France,FRA,1997,3504
France,FRA,1998,3509
France,FRA,1999,3350
France,FRA,2000,3548
France,FRA,2001,3516
France,FRA,2002,3190
France,FRA,2003,3130
France,FRA,2004,3100
France,FRA,2005,2851
France,FRA,2006,3025
France,FRA,2007,2889
France,FRA,2008,2956
France,FRA,2009,2995
France,FRA,2010,2872
France,FRA,2011,2662
France,FRA,2012,2728
France,FRA,2013,2800
France,FRA,2014,2698
France,FRA,2015,2755
France,FRA,2016,2669
France,FRA,2017,2755
France,FRA,2018,2712
France,FRA,2019,2643
France,FRA,2020,2426
France,FRA,2021,2571
France,FRA,2022,2511
France,FRA,2023,2263
French Guiana,GUF,1950,87
French Guiana,GUF,1951,82
French Guiana,GUF,1952,80
French Guiana,GUF,1953,80
French Guiana,GUF,1954,79
French Guiana,GUF,1955,79
French Guiana,GUF,1956,80
French Guiana,GUF,1957,80
French Guiana,GUF,1958,79
French Guiana,GUF,1959,79
French Guiana,GUF,1960,78
French Guiana,GUF,1961,76
French Guiana,GUF,1962,75
French Guiana,GUF,1963,74
French Guiana,GUF,1964,74
French Guiana,GUF,1965,73
French Guiana,GUF,1966,70
French Guiana,GUF,1967,68
French Guiana,GUF,1968,67
French Guiana,GUF,1969,67
French Guiana,GUF,1970,68
French Guiana,GUF,1971,68
French Guiana,GUF,1972,68
French Guiana,GUF,1973,66
French Guiana,GUF,1974,63
French Guiana,GUF,1975,62
French Guiana,GUF,1976,62
French Guiana,GUF,1977,62
French Guiana,GUF,1978,63
French Guiana,GUF,1979,63
French Guiana,GUF,1980,63
French Guiana,GUF,1981,63
French Guiana,GUF,1982,64
French Guiana,GUF,1983,65
French Guiana,GUF,1984,65
French Guiana,GUF,1985,65
French Guiana,GUF,1986,66
French Guiana,GUF,1987,67
French Guiana,GUF,1988,68
French Guiana,GUF,1989,71
French Guiana,GUF,1990,74
French Guiana,GUF,1991,76
French Guiana,GUF,1992,76
French Guiana,GUF,1993,75
French Guiana,GUF,1994,73
French Guiana,GUF,1995,71
French Guiana,GUF,1996,69
French Guiana,GUF,1997,67
French Guiana,GUF,1998,67
French Guiana,GUF,1999,67
French Guiana,GUF,2000,71
French Guiana,GUF,2001,69
French Guiana,GUF,2002,69
French Guiana,GUF,2003,72
French Guiana,GUF,2004,68
French Guiana,GUF,2005,75
French Guiana,GUF,2006,77
French Guiana,GUF,2007,77
French Guiana,GUF,2008,72
French Guiana,GUF,2009,70
French Guiana,GUF,2010,67
French Guiana,GUF,2011,67
French Guiana,GUF,2012,68
French Guiana,GUF,2013,66
French Guiana,GUF,2014,66
French Guiana,GUF,2015,67
French Guiana,GUF,2016,69
French Guiana,GUF,2017,74
French Guiana,GUF,2018,73
French Guiana,GUF,2019,73
French Guiana,GUF,2020,73
French Guiana,GUF,2021,73
French Guiana,GUF,2022,68
French Guiana,GUF,2023,67
French Polynesia,PYF,1950,273
French Polynesia,PYF,1951,271
French Polynesia,PYF,1952,272
French Polynesia,PYF,1953,272
French Polynesia,PYF,1954,274
French Polynesia,PYF,1955,276
French Polynesia,PYF,1956,275
French Polynesia,PYF,1957,274
French Polynesia,PYF,1958,267
French Polynesia,PYF,1959,262
French Polynesia,PYF,1960,258
French Polynesia,PYF,1961,254.00002
French Polynesia,PYF,1962,250.99998
French Polynesia,PYF,1963,250
French Polynesia,PYF,1964,255
French Polynesia,PYF,1965,258
French Polynesia,PYF,1966,260
French Polynesia,PYF,1967,261
French Polynesia,PYF,1968,261
French Polynesia,PYF,1969,261
French Polynesia,PYF,1970,257
French Polynesia,PYF,1971,252.99998
French Polynesia,PYF,1972,246
French Polynesia,PYF,1973,242
French Polynesia,PYF,1974,237
French Polynesia,PYF,1975,230
French Polynesia,PYF,1976,220
French Polynesia,PYF,1977,211
French Polynesia,PYF,1978,197
French Polynesia,PYF,1979,189
French Polynesia,PYF,1980,182
French Polynesia,PYF,1981,175
French Polynesia,PYF,1982,162
French Polynesia,PYF,1983,151
French Polynesia,PYF,1984,144
French Polynesia,PYF,1985,139
French Polynesia,PYF,1986,127.00001
French Polynesia,PYF,1987,119
French Polynesia,PYF,1988,117
French Polynesia,PYF,1989,106
French Polynesia,PYF,1990,101
French Polynesia,PYF,1991,93
French Polynesia,PYF,1992,87
French Polynesia,PYF,1993,81
French Polynesia,PYF,1994,74
French Polynesia,PYF,1995,66
French Polynesia,PYF,1996,61
French Polynesia,PYF,1997,55
French Polynesia,PYF,1998,51
French Polynesia,PYF,1999,50
French Polynesia,PYF,2000,48
French Polynesia,PYF,2001,46
French Polynesia,PYF,2002,44
French Polynesia,PYF,2003,41
French Polynesia,PYF,2004,40
French Polynesia,PYF,2005,39
French Polynesia,PYF,2006,39
French Polynesia,PYF,2007,37
French Polynesia,PYF,2008,38
French Polynesia,PYF,2009,36
French Polynesia,PYF,2010,35
French Polynesia,PYF,2011,33
French Polynesia,PYF,2012,31
French Polynesia,PYF,2013,29
French Polynesia,PYF,2014,28
French Polynesia,PYF,2015,27
French Polynesia,PYF,2016,24
French Polynesia,PYF,2017,22
French Polynesia,PYF,2018,21
French Polynesia,PYF,2019,19
French Polynesia,PYF,2020,18
French Polynesia,PYF,2021,17
French Polynesia,PYF,2022,17
French Polynesia,PYF,2023,16
Gabon,GAB,1950,2049
Gabon,GAB,1951,2042
Gabon,GAB,1952,2017.9999
Gabon,GAB,1953,1998
Gabon,GAB,1954,1981
Gabon,GAB,1955,1969
Gabon,GAB,1956,1960
Gabon,GAB,1957,1953
Gabon,GAB,1958,1954
Gabon,GAB,1959,1961
Gabon,GAB,1960,1967
Gabon,GAB,1961,1972
Gabon,GAB,1962,1978
Gabon,GAB,1963,1977
Gabon,GAB,1964,1976
Gabon,GAB,1965,1978
Gabon,GAB,1966,1984
Gabon,GAB,1967,1987
Gabon,GAB,1968,1991
Gabon,GAB,1969,1998
Gabon,GAB,1970,2015.0001
Gabon,GAB,1971,2036
Gabon,GAB,1972,2057
Gabon,GAB,1973,2069
Gabon,GAB,1974,2076
Gabon,GAB,1975,2089
Gabon,GAB,1976,2107
Gabon,GAB,1977,2125
Gabon,GAB,1978,2144
Gabon,GAB,1979,2158
Gabon,GAB,1980,2176
Gabon,GAB,1981,2200
Gabon,GAB,1982,2213
Gabon,GAB,1983,2226
Gabon,GAB,1984,2231
Gabon,GAB,1985,2236
Gabon,GAB,1986,2245
Gabon,GAB,1987,2261
Gabon,GAB,1988,2275
Gabon,GAB,1989,2279
Gabon,GAB,1990,2285
Gabon,GAB,1991,2293
Gabon,GAB,1992,2306
Gabon,GAB,1993,2320
Gabon,GAB,1994,2320
Gabon,GAB,1995,2310
Gabon,GAB,1996,2313
Gabon,GAB,1997,2327
Gabon,GAB,1998,2349
Gabon,GAB,1999,2366
Gabon,GAB,2000,2388
Gabon,GAB,2001,2401
Gabon,GAB,2002,2410
Gabon,GAB,2003,2407
Gabon,GAB,2004,2408
Gabon,GAB,2005,2409
Gabon,GAB,2006,2410
Gabon,GAB,2007,2411
Gabon,GAB,2008,2414
Gabon,GAB,2009,2430
Gabon,GAB,2010,2444
Gabon,GAB,2011,2446
Gabon,GAB,2012,2415
Gabon,GAB,2013,2371
Gabon,GAB,2014,2326
Gabon,GAB,2015,2291
Gabon,GAB,2016,2266
Gabon,GAB,2017,2232
Gabon,GAB,2018,2194
Gabon,GAB,2019,2146
Gabon,GAB,2020,2084
Gabon,GAB,2021,2020
Gabon,GAB,2022,1954
Gabon,GAB,2023,1889
Gambia,GMB,1950,2192
Gambia,GMB,1951,2298
Gambia,GMB,1952,2365
Gambia,GMB,1953,2429
Gambia,GMB,1954,2490
Gambia,GMB,1955,2546
Gambia,GMB,1956,2599
Gambia,GMB,1957,2647
Gambia,GMB,1958,2692
Gambia,GMB,1959,2735
Gambia,GMB,1960,2777
Gambia,GMB,1961,2817
Gambia,GMB,1962,2855
Gambia,GMB,1963,2890
Gambia,GMB,1964,2922
Gambia,GMB,1965,2949
Gambia,GMB,1966,2970
Gambia,GMB,1967,2997
Gambia,GMB,1968,3028
Gambia,GMB,1969,3064
Gambia,GMB,1970,3099
Gambia,GMB,1971,3153
Gambia,GMB,1972,3208
Gambia,GMB,1973,3255
Gambia,GMB,1974,3295
Gambia,GMB,1975,3344
Gambia,GMB,1976,3401
Gambia,GMB,1977,3464
Gambia,GMB,1978,3554
Gambia,GMB,1979,3606
Gambia,GMB,1980,3693
Gambia,GMB,1981,3780
Gambia,GMB,1982,3866
Gambia,GMB,1983,3954
Gambia,GMB,1984,4047
Gambia,GMB,1985,4109
Gambia,GMB,1986,4166
Gambia,GMB,1987,4213
Gambia,GMB,1988,4259
Gambia,GMB,1989,4313
Gambia,GMB,1990,4373
Gambia,GMB,1991,4411
Gambia,GMB,1992,4427
Gambia,GMB,1993,4424
Gambia,GMB,1994,4419
Gambia,GMB,1995,4365
Gambia,GMB,1996,4274
Gambia,GMB,1997,4191
Gambia,GMB,1998,4097
Gambia,GMB,1999,4031.0002
Gambia,GMB,2000,3926
Gambia,GMB,2001,3848
Gambia,GMB,2002,3773
Gambia,GMB,2003,3714
Gambia,GMB,2004,3678
Gambia,GMB,2005,3655
Gambia,GMB,2006,3634
Gambia,GMB,2007,3588
Gambia,GMB,2008,3527
Gambia,GMB,2009,3483
Gambia,GMB,2010,3449
Gambia,GMB,2011,3416
Gambia,GMB,2012,3394
Gambia,GMB,2013,3319
Gambia,GMB,2014,3199
Gambia,GMB,2015,3072
Gambia,GMB,2016,2947
Gambia,GMB,2017,2824
Gambia,GMB,2018,2699
Gambia,GMB,2019,2630
Gambia,GMB,2020,2573
Gambia,GMB,2021,2522
Gambia,GMB,2022,2469
Gambia,GMB,2023,2416
Georgia,GEO,1950,8954
Georgia,GEO,1951,9029
Georgia,GEO,1952,8964
Georgia,GEO,1953,8948
Georgia,GEO,1954,8971
Georgia,GEO,1955,9050
Georgia,GEO,1956,9175
Georgia,GEO,1957,9286
Georgia,GEO,1958,9362
Georgia,GEO,1959,9388
Georgia,GEO,1960,9402
Georgia,GEO,1961,9288
Georgia,GEO,1962,9048
Georgia,GEO,1963,8770
Georgia,GEO,1964,8325
Georgia,GEO,1965,7706
Georgia,GEO,1966,7210
Georgia,GEO,1967,7038
Georgia,GEO,1968,6751
Georgia,GEO,1969,6580
Georgia,GEO,1970,6428
Georgia,GEO,1971,6264
Georgia,GEO,1972,6098
Georgia,GEO,1973,5893
Georgia,GEO,1974,5702
Georgia,GEO,1975,5599
Georgia,GEO,1976,5477
Georgia,GEO,1977,5312
Georgia,GEO,1978,5217
Georgia,GEO,1979,5127
Georgia,GEO,1980,5037
Georgia,GEO,1981,4959
Georgia,GEO,1982,4867
Georgia,GEO,1983,4836
Georgia,GEO,1984,4848
Georgia,GEO,1985,4802
Georgia,GEO,1986,4687
Georgia,GEO,1987,4504
Georgia,GEO,1988,4414
Georgia,GEO,1989,4313
Georgia,GEO,1990,4206
Georgia,GEO,1991,3918
Georgia,GEO,1992,3515
Georgia,GEO,1993,3153
Georgia,GEO,1994,2872
Georgia,GEO,1995,2676
Georgia,GEO,1996,2473
Georgia,GEO,1997,2280
Georgia,GEO,1998,2094
Georgia,GEO,1999,1877
Georgia,GEO,2000,1684
Georgia,GEO,2001,1505
Georgia,GEO,2002,1359
Georgia,GEO,2003,1227
Georgia,GEO,2004,1127
Georgia,GEO,2005,1036
Georgia,GEO,2006,957
Georgia,GEO,2007,903
Georgia,GEO,2008,877
Georgia,GEO,2009,861
Georgia,GEO,2010,779
Georgia,GEO,2011,686
Georgia,GEO,2012,628
Georgia,GEO,2013,593
Georgia,GEO,2014,596
Georgia,GEO,2015,575
Georgia,GEO,2016,550
Georgia,GEO,2017,509
Georgia,GEO,2018,479
Georgia,GEO,2019,448
Georgia,GEO,2020,423
Georgia,GEO,2021,409
Georgia,GEO,2022,369
Georgia,GEO,2023,357
Germany,DEU,1950,69420
Germany,DEU,1951,63729
Germany,DEU,1952,58180
Germany,DEU,1953,53816
Germany,DEU,1954,50712
Germany,DEU,1955,47990
Germany,DEU,1956,46209
Germany,DEU,1957,45150
Germany,DEU,1958,44324
Germany,DEU,1959,44838
Germany,DEU,1960,44292
Germany,DEU,1961,43052
Germany,DEU,1962,39242
Germany,DEU,1963,37986
Germany,DEU,1964,35043
Germany,DEU,1965,31347
Germany,DEU,1966,30652
Germany,DEU,1967,28159
Germany,DEU,1968,26153
Germany,DEU,1969,24983
Germany,DEU,1970,22972
Germany,DEU,1971,21791
Germany,DEU,1972,18167
Germany,DEU,1973,16718
Germany,DEU,1974,15898
Germany,DEU,1975,14567
Germany,DEU,1976,13254
Germany,DEU,1977,11879
Germany,DEU,1978,11346
Germany,DEU,1979,10886
Germany,DEU,1980,10896
Germany,DEU,1981,10093
Germany,DEU,1982,9500
Germany,DEU,1983,8428
Germany,DEU,1984,7893
Germany,DEU,1985,7390
Germany,DEU,1986,7529
Germany,DEU,1987,7338
Germany,DEU,1988,6846
Germany,DEU,1989,6522
Germany,DEU,1990,6403
Germany,DEU,1991,5485
Germany,DEU,1992,4954
Germany,DEU,1993,4651
Germany,DEU,1994,4299
Germany,DEU,1995,4104
Germany,DEU,1996,4077.0002
Germany,DEU,1997,3971
Germany,DEU,1998,3716
Germany,DEU,1999,3457
Germany,DEU,2000,3341
Germany,DEU,2001,3112
Germany,DEU,2002,3014
Germany,DEU,2003,2983
Germany,DEU,2004,2946
Germany,DEU,2005,2685
Germany,DEU,2006,2629
Germany,DEU,2007,2657
Germany,DEU,2008,2371
Germany,DEU,2009,2303
Germany,DEU,2010,2366
Germany,DEU,2011,2411
Germany,DEU,2012,2245
Germany,DEU,2013,2246
Germany,DEU,2014,2305
Germany,DEU,2015,2401
Germany,DEU,2016,2753
Germany,DEU,2017,2540
Germany,DEU,2018,2502
Germany,DEU,2019,2489
Germany,DEU,2020,2376
Germany,DEU,2021,2401
Germany,DEU,2022,2310
Germany,DEU,2023,2144
Ghana,GHA,1950,35836
Ghana,GHA,1951,36838
Ghana,GHA,1952,37848
Ghana,GHA,1953,38760
Ghana,GHA,1954,39548
Ghana,GHA,1955,40276
Ghana,GHA,1956,41026
Ghana,GHA,1957,41629
Ghana,GHA,1958,42230
Ghana,GHA,1959,42740
Ghana,GHA,1960,43236
Ghana,GHA,1961,43733
Ghana,GHA,1962,45641
Ghana,GHA,1963,46043
Ghana,GHA,1964,46435
Ghana,GHA,1965,46872
Ghana,GHA,1966,47358
Ghana,GHA,1967,48258
Ghana,GHA,1968,49219
Ghana,GHA,1969,50488
Ghana,GHA,1970,51302
Ghana,GHA,1971,51598
Ghana,GHA,1972,51198
Ghana,GHA,1973,51754
Ghana,GHA,1974,51917
Ghana,GHA,1975,51764
Ghana,GHA,1976,51516
Ghana,GHA,1977,51441
Ghana,GHA,1978,52351
Ghana,GHA,1979,53014
Ghana,GHA,1980,53945
Ghana,GHA,1981,53484
Ghana,GHA,1982,54129
Ghana,GHA,1983,55238
Ghana,GHA,1984,55808
Ghana,GHA,1985,55034
Ghana,GHA,1986,54354
Ghana,GHA,1987,53363
Ghana,GHA,1988,52049
Ghana,GHA,1989,50909
Ghana,GHA,1990,50065
Ghana,GHA,1991,49346
Ghana,GHA,1992,48508
Ghana,GHA,1993,47831
Ghana,GHA,1994,47204
Ghana,GHA,1995,46342
Ghana,GHA,1996,45415
Ghana,GHA,1997,45064
Ghana,GHA,1998,44906
Ghana,GHA,1999,44820
Ghana,GHA,2000,44937
Ghana,GHA,2001,44554
Ghana,GHA,2002,43909
Ghana,GHA,2003,43248
Ghana,GHA,2004,42484
Ghana,GHA,2005,42392
Ghana,GHA,2006,41800
Ghana,GHA,2007,40882
Ghana,GHA,2008,40068
Ghana,GHA,2009,39487
Ghana,GHA,2010,39101
Ghana,GHA,2011,38662
Ghana,GHA,2012,37953
Ghana,GHA,2013,37157
Ghana,GHA,2014,36021
Ghana,GHA,2015,35000
Ghana,GHA,2016,33664
Ghana,GHA,2017,32016.998
Ghana,GHA,2018,30933
