CODE,LINE ITEM,AMOUNT,DEPARTMENT,MINISTRY
22020205,WATER RATES,4699147,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020206,SEWERAGE CHARGES,5483689,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,6728609,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020303,NEWSPAPERS,197537,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020304,MAGAZINES & PERIODICALS,665712,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020305,PRINTING OF NON SECURITY DOCUMENTS,5743402,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020306,PRINTING OF SECURITY DOCUMENTS,501242,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020307,DRUGS & MEDICAL SUPPLIES,3187515,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020311,FOOD STUFF / CATERING MATERIALS SUPPLIES,10730502,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,4699147,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,783191,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020405,MAINTENANCE OF PLANTS/GENERATORS,391596,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020501,LOCAL TRAINING,22253071,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020601,SECURITY CHARGES,6265529,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020603,OFFICE RENT,0,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020604,RESIDENTIAL RENT,88978742,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020606,CLEANING AND FUMIGATION SERVICES,501242,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020701,FINANCIAL CONSULTING,391596,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020702,INFORMATION TECHNOLOGY CONSULTING,548234,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020703,LEGAL SERVICES,391596,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020801,MOTOR VEHICLE FUEL COST,6214503,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020803,PLANT / GENERATOR FUEL COST,1253106,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020806,COOKING GAS/FUEL COST,359485,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020901,BANK CHARGES (OTHER THAN INTEREST),1096468,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22020902,INSURANCE PREMIUM,1957978,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22021001,REFRESHMENT & MEALS,24122287,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22021003,PUBLICITY & ADVERTISEMENTS,391596,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22021004,MEDICAL EXPENSES,20574195,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22021005,FOREIGN SERVICE SCHOOL FEES PAYMENT,144207069,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22021006,POSTAGES & COURIER SERVICES,783191,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22021007,WELFARE PACKAGES,8117450,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,1187843,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
22021009,SPORTING ACTIVITIES,226206,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,551691762,FOREIGN MISSION   :   YAOUNDE,MINISTRY OF FOREIGN AFFAIRS
21020102,FOREIGN SERVICE,1148244300,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,4821772,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020104,INTERNATIONAL TRAVEL & TRANSPORT: OTHERS,32559782,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020201,ELECTRICITY CHARGES,18352200,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020202,TELEPHONE CHARGES,3239871,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020203,INTERNET ACCESS CHARGES,3238501,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020204,SATELLITE BROADCASTING ACCESS CHARGES,1878938,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020205,WATER RATES,3718732,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020206,SEWERAGE CHARGES,587168,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,2053343,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020303,NEWSPAPERS,150315,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020304,MAGAZINES & PERIODICALS,66546,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020305,PRINTING OF NON SECURITY DOCUMENTS,2845145,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020306,PRINTING OF SECURITY DOCUMENTS,1252625,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020307,DRUGS & MEDICAL SUPPLIES,3889218,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020311,FOOD STUFF / CATERING MATERIALS SUPPLIES,2172522,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,18200440,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,782891,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020405,MAINTENANCE OF PLANTS/GENERATORS,1565782,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020501,LOCAL TRAINING,10806952,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020601,SECURITY CHARGES,6107957,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020603,OFFICE RENT,88040834,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020604,RESIDENTIAL RENT,117433628,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020606,CLEANING AND FUMIGATION SERVICES,2505253,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020701,FINANCIAL CONSULTING,407756,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020702,INFORMATION TECHNOLOGY CONSULTING,2192094,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020703,LEGAL SERVICES,391445,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020801,MOTOR VEHICLE FUEL COST,7204004,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020803,PLANT / GENERATOR FUEL COST,1696616,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020806,COOKING GAS/FUEL COST,279492,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020901,BANK CHARGES (OTHER THAN INTEREST),1096047,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22020902,INSURANCE PREMIUM,2022468,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22021001,REFRESHMENT & MEALS,32620997,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22021003,PUBLICITY & ADVERTISEMENTS,391445,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22021004,MEDICAL EXPENSES,17394485,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22021005,FOREIGN SERVICE SCHOOL FEES PAYMENT,61843256,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22021006,POSTAGES & COURIER SERVICES,102126,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22021007,WELFARE PACKAGES,7684340,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,123958,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
22021009,SPORTING ACTIVITIES,54639,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
23030101,REHABILITATION / REPAIRS OF RESIDENTIAL BUILDING,538133686,"FOREIGN MISSION   :   JUBA, SOUTH SUDAN",MINISTRY OF FOREIGN AFFAIRS
21020102,FOREIGN SERVICE,2171299170,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,21061282,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020103,INTERNATIONAL TRAVEL & TRANSPORT: TRAINING,4494106,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020104,INTERNATIONAL TRAVEL & TRANSPORT: OTHERS,15083928,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020201,ELECTRICITY CHARGES,38812538,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020202,TELEPHONE CHARGES,16042276,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020203,INTERNET ACCESS CHARGES,4363654,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020204,SATELLITE BROADCASTING ACCESS CHARGES,2434982,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020205,WATER RATES,9325762,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020206,SEWERAGE CHARGES,5046723,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,3018390,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020303,NEWSPAPERS,2182646,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020304,MAGAZINES & PERIODICALS,2434982,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020305,PRINTING OF NON SECURITY DOCUMENTS,5353131,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020306,PRINTING OF SECURITY DOCUMENTS,2860731,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020307,DRUGS & MEDICAL SUPPLIES,4819002,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020311,FOOD STUFF / CATERING MATERIALS SUPPLIES,16043505,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,7335669,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,4000187,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,4817326,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020501,LOCAL TRAINING,6759229,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020601,SECURITY CHARGES,6032581,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020603,OFFICE RENT,87385334,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020604,RESIDENTIAL RENT,109296529,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020606,CLEANING AND FUMIGATION SERVICES,5274993,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020701,FINANCIAL CONSULTING,1146194,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020702,INFORMATION TECHNOLOGY CONSULTING,778341,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020703,LEGAL SERVICES,4456846,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020801,MOTOR VEHICLE FUEL COST,13187253,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020806,COOKING GAS/FUEL COST,2363944,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020901,BANK CHARGES (OTHER THAN INTEREST),1692072,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22020902,INSURANCE PREMIUM,17126644,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22021001,REFRESHMENT & MEALS,17902168,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22021003,PUBLICITY & ADVERTISEMENTS,941665,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22021004,MEDICAL EXPENSES,15222747,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22021005,FOREIGN SERVICE SCHOOL FEES PAYMENT,97922194,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22021006,POSTAGES & COURIER SERVICES,2427779,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22021007,WELFARE PACKAGES,5273697,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,650550,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
22021009,SPORTING ACTIVITIES,564684,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
23010105,PURCHASE OF MOTOR VEHICLES,140000000,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,160000000,FOREIGN MISSION   :   ABU DHAB,MINISTRY OF FOREIGN AFFAIRS
21020102,FOREIGN SERVICE,1192792320,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,22220686,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020103,INTERNATIONAL TRAVEL & TRANSPORT: TRAINING,6711780,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020104,INTERNATIONAL TRAVEL & TRANSPORT: OTHERS,13073557,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020201,ELECTRICITY CHARGES,13319906,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020202,TELEPHONE CHARGES,4710798,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020203,INTERNET ACCESS CHARGES,792459,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020204,SATELLITE BROADCASTING ACCESS CHARGES,1880135,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020205,WATER RATES,4700338,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020206,SEWERAGE CHARGES,5483728,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,3278478,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020303,NEWSPAPERS,205640,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020304,MAGAZINES & PERIODICALS,665881,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020305,PRINTING OF NON SECURITY DOCUMENTS,5875423,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020306,PRINTING OF SECURITY DOCUMENTS,1248527,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020307,DRUGS & MEDICAL SUPPLIES,3381595,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020311,FOOD STUFF / CATERING MATERIALS SUPPLIES,8421439,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,5985086,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,5578507,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,783390,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020405,MAINTENANCE OF PLANTS/GENERATORS,948080,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020501,LOCAL TRAINING,19319031,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020601,SECURITY CHARGES,7774380,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020603,OFFICE RENT,50378398,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020604,RESIDENTIAL RENT,63041627,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020606,CLEANING AND FUMIGATION SERVICES,1253423,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020701,FINANCIAL CONSULTING,762618,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020702,INFORMATION TECHNOLOGY CONSULTING,548373,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020703,LEGAL SERVICES,1133541,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020801,MOTOR VEHICLE FUEL COST,765029,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020803,PLANT / GENERATOR FUEL COST,793590,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020806,COOKING GAS/FUEL COST,930943,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020901,BANK CHARGES (OTHER THAN INTEREST),1096746,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22020902,INSURANCE PREMIUM,2089039,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22021001,REFRESHMENT & MEALS,41555631,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22021003,PUBLICITY & ADVERTISEMENTS,762618,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22021004,MEDICAL EXPENSES,18673755,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22021005,FOREIGN SERVICE SCHOOL FEES PAYMENT,82224090,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22021006,POSTAGES & COURIER SERVICES,783390,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22021007,WELFARE PACKAGES,3760277,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,1188141,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
22021009,SPORTING ACTIVITIES,783390,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,538189918,"FOREIGN MISSION   :   LILONGWE, MALAWI",MINISTRY OF FOREIGN AFFAIRS
21020102,FOREIGN SERVICE,827788125,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,23068169,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020103,INTERNATIONAL TRAVEL & TRANSPORT: TRAINING,16210911,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020104,INTERNATIONAL TRAVEL & TRANSPORT: OTHERS,21614545,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020201,ELECTRICITY CHARGES,17640373,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020202,TELEPHONE CHARGES,6238852,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020203,INTERNET ACCESS CHARGES,1049532,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020204,SATELLITE BROADCASTING ACCESS CHARGES,2489996,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020205,WATER RATES,6224989,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020206,SEWERAGE CHARGES,7262487,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,2680636,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020303,NEWSPAPERS,261450,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020304,MAGAZINES & PERIODICALS,881873,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020305,PRINTING OF NON SECURITY DOCUMENTS,6886394,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020306,PRINTING OF SECURITY DOCUMENTS,1659997,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020307,DRUGS & MEDICAL SUPPLIES,1951577,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020311,FOOD STUFF / CATERING MATERIALS SUPPLIES,11453980,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,2763906,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020402,MAINTENANCE OF OFFICE FURNITURE,1037498,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,62249888,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,1037498,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020501,LOCAL TRAINING,15346651,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020601,SECURITY CHARGES,6224989,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020603,OFFICE RENT,26974952,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020604,RESIDENTIAL RENT,245649572,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
22020606,CLEANING AND FUMIGATION SERVICES,1659997,"FOREIGN MISSION   :   PRAQUE, CZECH REPUBLIC",MINISTRY OF FOREIGN AFFAIRS
