Date,Machine_ID,Assembly_Line_No,Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Spindle_Speed(RPM),Voltage(volts),Torque(Nm),Cutting(kN),Downtime
23-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,103.2037808,5.663438802,6.314902267,26.4,61.4,41.9,0.916,20.255,22653.0,378.0,31.62033518,2.02,No_Machine_Failure
23-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,71.04,6.560332199,6.608681657,26.4,51.9,38.7,0.851,21.347,26605.0,322.0,28.42186105,3.91,Machine_Failure
23-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,70.39,4.566853902,6.531242395,28.7,44.2,29.3,1.656,21.924,21951.0,363.0,28.16198679,3.67,Machine_Failure
23-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,85.16,4.183062096,6.440958349,22.3,46.9,31.3,0.393,20.361,16812.0,338.0,28.3965025,2.31,Machine_Failure
23-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,69.41,6.863944117,6.467776607,30.3,49.2,35.1,0.958,27.293,16405.0,307.0,29.10100579,2.39,Machine_Failure
23-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,91.38,4.566853902,5.889112233,24.4,47.7,30.4,1.414,32.226,26605.0,401.0,29.06203202,3.67,Machine_Failure
23-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,60.26,5.567856573,6.709590905,27.0,47.9,40.2,1.176,29.003,20504.0,340.0,28.39481354,2.32,Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,66.56,4.772974302,5.901409425,6.9,50.7,34.6,0.935,32.845,20504.0,329.0,24.78465372,3.58,Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,133.4785271,5.39649332,6.642069784,24.0,49.7,40.4,0.68,24.02,21615.0,332.0,22.08660652,1.95,No_Machine_Failure
23-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,84.6,4.75485753,6.80920825,12.4,37.4,30.3,0.999,20.143,26526.0,280.0,24.88802002,3.67,Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,95.57,4.754661714,6.677883112,25.3,41.4,38.0,1.308,24.639,27613.0,282.0,24.89191303,3.55,Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,66.51,4.754099716,6.084863856,19.3,43.0,35.4,1.336,27.2,26605.0,356.0,24.89191303,3.55,Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,77.2,6.839413159,6.751482156,25.6,47.1,33.6,1.356,27.275,20504.0,444.0,24.90749726,3.69,Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,110.8668418,5.401602081,6.454522962,24.0,47.5,40.8,1.017,18.407,21639.0,304.0,22.06211008,2.88,No_Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,145.5640243,3.164804649,5.890884365,24.0,46.3,33.2,1.047,29.067,21617.0,326.0,22.08456308,2.78,No_Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,50.14,4.778648959,6.512515508,24.5,44.7,31.6,0.668,26.135,19271.0,372.0,24.77307872,3.59,Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,72.89,4.778973636,,24.5,51.3,36.0,0.872,26.762,19272.0,323.0,24.77179328,3.49,Machine_Failure
23-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,91.16,4.757320379,6.751888929,25.9,39.0,27.7,0.957,25.534,19191.0,369.0,24.87634829,3.91,Machine_Failure
23-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,122.2437311,5.404162297,6.992900259,24.1,48.7,33.3,0.994,25.429,21644.0,348.0,22.05701349,1.86,No_Machine_Failure
23-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,87.26,4.77835362,6.593872198,16.6,46.8,35.4,0.903,25.54,21951.0,270.0,24.77565001,3.93,Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,89.0,6.863944117,6.391985182,26.4,51.2,33.5,0.806,17.355,21951.0,422.0,24.76536806,3.67,Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,53.43,4.755571907,6.717863414,26.3,45.2,30.1,1.479,21.17,23432.0,318.0,24.88283123,3.69,Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,161.5682611,5.317756282,6.423228974,23.4,47.2,33.6,0.572,31.725,17726.0,306.0,22.33668647,3.0,No_Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,86.9996921,5.40810203,6.415797233,9.9,52.5,30.5,0.159,22.64,21659.0,324.0,22.04173785,3.0,No_Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,60.98,4.752287342,6.618464503,6.3,44.3,34.0,1.162,27.382,23432.0,266.0,24.90100146,2.5,Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,57.82,4.782911348,6.830399798,20.0,53.2,38.8,0.506,35.54,19285.0,413.0,24.75509463,2.73,Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,76.43,6.108823306,6.748728369,14.2,59.2,36.5,1.321,28.08,27957.0,320.0,24.90359937,2.53,Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,75.36,4.779083195,6.370771586,8.4,56.4,30.9,1.297,36.982,19272.0,374.0,24.77179328,2.84,Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,54.12,4.748108669,6.359643714,11.5,52.7,39.6,1.206,24.753,24999.0,376.0,24.90879683,2.61,Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,155.0,4.761237565,5.821846282,26.3,48.0,31.9,1.076,9.478,25528.0,325.0,24.85433153,3.67,Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,130.9995183,5.408341594,6.180103587,24.1,45.3,36.3,1.137,18.629,17726.0,368.0,30.51400825,1.99,No_Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,121.064954,5.400100015,6.629864092,24.0,47.2,38.8,1.691,32.919,21625.0,421.0,22.07639306,2.01,No_Machine_Failure
23-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,130.6120934,3.106960002,6.934038051,23.7,51.6,38.0,1.107,20.344,21502.0,346.0,22.20267882,1.91,No_Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,120.014911,3.888834693,6.880153323,24.0,51.4,39.6,1.45,28.123,21607.0,312.0,22.0947841,3.08,No_Machine_Failure
23-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,165.9249617,3.053148837,6.245203836,24.0,50.4,35.2,1.471,18.211,21612.0,351.0,22.0896724,3.03,No_Machine_Failure
23-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,120.4448252,3.126011472,7.012717359,22.7,54.2,34.3,0.469,29.062,21115.0,409.0,22.60961402,2.91,No_Machine_Failure
23-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,114.5721239,3.895031347,6.166701375,22.7,48.3,41.4,1.306,12.712,21110.0,280.0,22.61496921,2.87,No_Machine_Failure
23-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,74.15,6.863944117,7.523592206,30.3,49.3,36.1,1.011,23.536,21951.0,353.0,24.84527713,2.76,Machine_Failure
23-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,139.5804214,5.253161878,6.726443325,22.7,,43.0,0.802,26.358,21127.0,345.0,22.5967719,2.86,No_Machine_Failure
23-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,93.05,4.86086247,6.812533388,27.0,47.3,33.0,0.864,19.19,21951.0,305.0,24.66811347,2.83,Machine_Failure
23-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,118.8568709,3.053451378,6.586879537,22.7,52.2,34.6,0.37,39.223,21119.0,355.0,22.60533169,2.87,No_Machine_Failure
22-12-2021,Makino-L2-Unit1-2015,Shopfloor-L2,121.758972,5.144646312,6.164942121,6.8,49.5,35.4,1.09,22.389,20694.0,317.0,23.06958539,2.77,No_Machine_Failure
22-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,67.71,6.893181921,7.559884971,24.4,50.2,29.2,1.04,23.637,20801.0,297.0,25.72624885,2.63,Machine_Failure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,61.82,5.358623507,6.112026054,28.7,52.0,40.4,0.606,26.644,27957.0,411.0,,2.62,Machine_Failure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.81,6.960635908,6.258285497,29.8,44.6,38.9,1.125,16.038,17919.0,409.0,25.73595687,2.4,Machine_Failure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,92.79,4.84252053,6.424962787,30.3,51.4,32.8,0.995,15.15,25528.0,408.0,25.74706073,2.76,Machine_Failure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.21,6.839413159,6.16249832,29.8,50.1,31.3,0.843,19.64,20504.0,291.0,25.71377787,2.68,Machine_Failure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,50.7,5.918357337,6.36454091,25.6,48.3,29.8,1.19,23.999,23432.0,349.0,25.71239296,2.55,Machine_Failure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.8,6.560332199,6.228774573,26.4,46.6,41.1,0.611,17.041,26526.0,451.0,25.71100819,3.67,Machine_Failure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,65.83,5.567856573,6.539444753,27.0,47.7,31.4,1.228,24.805,27613.0,309.0,25.7082391,2.73,Machine_Failure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,77.27,4.566853902,6.920464432,28.7,42.5,37.0,0.775,26.125,26605.0,365.0,25.74706073,2.55,Machine_Failure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,118.4386486,5.103550935,6.170427829,21.3,48.4,36.9,0.725,37.938,20501.0,258.0,23.2867665,1.85,No_Machine_Failure
22-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,139.6956307,5.106081562,6.652249872,10.6,43.4,32.4,0.886,25.341,20536.0,312.0,23.2470783,2.02,No_Machine_Failure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,99.15,4.597106218,6.36288627,18.4,44.4,39.5,0.985,23.162,17919.0,360.0,25.73040854,3.61,Machine_Failure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,122.9205964,5.103807043,6.191351174,12.2,48.9,34.1,0.702,26.216,20505.0,322.0,23.28222385,2.11,No_Machine_Failure
22-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,71.01,4.595799295,5.935263579,4.9,44.8,33.8,0.891,24.877,18553.0,407.0,25.7317954,3.61,Machine_Failure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,142.0098997,5.107853292,6.347107224,21.3,,37.4,1.302,21.566,20548.0,318.0,23.23350204,1.99,No_Machine_Failure
22-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,132.4065888,3.895031347,7.02243057,21.3,46.4,37.2,0.531,32.608,20546.0,409.0,23.23576365,2.74,No_Machine_Failure
22-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,115.3273082,5.10910986,6.984674441,21.3,48.9,39.4,1.312,21.966,14266.0,340.0,23.23350204,1.86,No_Machine_Failure
22-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,126.7164019,5.10513139,6.412666521,21.3,45.8,37.1,0.96,31.233,20512.0,367.0,33.35511961,1.87,No_Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,50.36,4.223619729,6.60701349,14.5,51.0,43.1,0.75,26.583,23990.0,344.0,28.18027271,3.67,Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,82.09,4.246362254,6.913010872,20.0,42.9,39.9,1.134,36.406,23432.0,375.0,28.03135459,2.25,Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,74.2,4.240495164,5.877081024,14.2,45.4,34.3,0.855,20.47,26526.0,401.0,28.0659612,2.58,Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,116.2387801,6.192603245,6.77759935,30.4,50.0,37.6,0.705,30.397,24313.0,387.0,19.63566816,3.0,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,117.7217483,6.234286546,6.589439876,9.9,51.8,35.5,0.486,28.185,13272.0,413.0,33.92336502,3.18,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,113.5613194,6.110119687,6.460680951,4.5,46.8,38.9,0.934,28.768,16198.0,355.0,35.58033366,3.25,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,114.3768073,6.189249225,6.503187634,30.4,54.9,39.6,0.893,23.96,24307.0,338.0,19.64051508,3.37,No_Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,56.97,6.839413159,6.320215411,14.2,45.2,32.4,0.241,22.601,17072.0,370.0,27.96403468,2.52,Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,135.3424124,5.646626525,7.010990795,8.7,46.2,36.8,0.612,27.905,22591.0,347.0,32.37045571,3.03,No_Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,135.0300804,6.229981647,6.047992878,9.9,49.7,37.8,1.57,16.967,24510.0,367.0,35.58033366,3.37,No_Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,116.7664511,6.16484072,6.073921061,10.6,45.5,38.5,0.862,20.556,24278.0,300.0,30.51400825,3.29,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,99.97727415,3.164804649,6.380042205,12.2,51.7,38.6,1.253,29.846,24461.0,376.0,32.51929855,3.16,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,61.67,6.863944117,5.657320258,7.7,51.9,39.6,0.91,14.241,17073.0,382.0,27.96239677,2.57,Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,88.11,5.567856573,5.826127076,16.6,52.0,30.9,1.406,30.631,17081.0,369.0,27.94930039,2.6,Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,94.71,4.566853902,6.832879375,6.2,54.6,38.9,1.081,21.327,17067.0,345.0,27.9722271,2.41,Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,174.2498658,3.106960002,6.897675783,26.1,49.0,38.9,1.151,30.142,22534.0,326.0,21.18585249,1.99,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,66.56,6.560332199,6.669182116,15.4,46.8,34.4,0.714,24.321,17061.0,339.0,27.98206436,2.42,Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,91.96,5.918357337,6.811286478,15.4,49.2,37.6,1.468,20.214,17036.0,291.0,28.02312749,3.33,Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,56.89,6.893181921,6.620341103,12.1,50.2,32.2,1.426,25.046,17011.0,439.0,28.06431133,2.42,Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,53.53,4.84252053,6.135506868,34.7,47.2,35.2,0.771,30.07,17042.0,362.0,28.01326135,2.5,Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,94.29,6.960635908,6.535348777,11.0,43.2,33.6,0.726,30.982,17030.0,322.0,28.03300059,2.45,Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,68.18,5.358623507,6.419465288,11.1,43.3,37.2,0.725,24.991,16817.0,262.0,28.3880597,2.32,Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,62.42,4.86086247,6.67831626,22.8,50.2,40.4,1.172,27.142,16815.0,283.0,28.39143622,2.38,Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,155.0,6.863944117,6.278330811,10.0,52.3,38.7,1.072,23.922,16910.0,366.0,28.23193377,2.36,Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,74.25,6.839413159,7.247806432,14.9,49.7,34.6,0.772,30.286,16910.0,304.0,28.23193377,2.29,Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.28,4.566853902,6.631982084,17.1,46.7,36.0,0.955,18.959,17061.0,448.0,27.98206436,3.91,Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.92,5.567856573,5.063480035,6.2,44.4,37.6,1.435,32.596,16874.0,309.0,28.29216546,3.49,Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,97.87,6.560332199,6.388791998,11.7,49.9,34.9,0.447,22.321,17010.0,301.0,28.0659612,3.59,Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,117.636062,5.643748676,6.657421905,26.2,47.4,33.1,1.367,30.422,17726.0,364.0,21.13520453,2.02,No_Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,146.0763048,3.895031347,6.750987957,30.3,55.7,36.3,1.275,29.731,24280.0,417.0,33.35511961,3.46,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,162.230774,6.198191407,6.694027596,31.0,52.7,35.3,1.431,31.255,19197.0,300.0,32.51929855,2.02,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,118.4438448,3.053148837,7.001792263,30.1,48.4,38.8,1.164,9.84,14266.0,390.0,35.5812209,3.25,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,118.1917877,3.126011472,6.704339158,30.3,44.9,39.0,0.922,38.47,24298.0,379.0,19.64778994,3.25,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,128.1828944,6.107552666,6.252571793,6.8,49.7,32.3,0.918,20.861,13272.0,376.0,19.71106524,2.88,No_Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,125.9564854,5.78222396,7.038084839,27.6,49.5,38.8,1.408,21.796,13272.0,354.0,30.51400825,2.74,No_Machine_Failure
22-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,108.9668424,5.631219041,6.057680998,26.2,47.8,28.6,1.418,28.089,14152.0,391.0,31.62033518,3.03,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,106.5615709,3.895031347,6.803373794,26.2,44.1,34.1,0.742,26.494,22552.0,352.0,32.37045571,2.96,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,139.5612256,5.638346149,7.072861177,26.2,39.9,35.0,1.586,12.999,22553.0,410.0,35.58033366,2.01,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,108.2243873,6.213477913,6.252578048,31.0,44.5,32.2,1.149,35.546,24455.0,387.0,19.52165201,3.15,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,142.7021809,6.192603245,6.50493463,30.5,46.4,31.0,1.046,25.018,24315.0,392.0,19.63405305,3.14,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,133.8136379,5.629777874,6.408037746,26.1,48.0,31.8,0.973,21.789,13272.0,411.0,33.92336502,3.02,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,119.7390962,3.895031347,6.554263198,27.5,42.0,35.6,1.475,38.799,16198.0,320.0,35.58033366,3.33,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,122.5069063,5.631572422,6.850637206,26.2,46.6,32.2,0.91,24.045,16198.0,383.0,21.17645493,2.88,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,119.3726645,3.895031347,7.018075421,26.2,51.6,34.5,1.417,18.791,22561.0,371.0,32.51929855,2.93,No_Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,103.6104816,3.053451378,6.22336638,,50.6,45.4,0.422,34.076,,353.0,,3.09,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,125.4427534,3.126011472,6.185319144,26.1,53.0,34.0,1.381,17.395,22525.0,406.0,21.19431743,1.88,No_Machine_Failure
22-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,77.59,4.258445857,5.692249117,18.5,49.7,37.6,1.106,17.026,17076.0,417.0,27.95748419,3.67,Machine_Failure
22-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,98.11458367,6.19513842,5.68924092,10.6,47.0,34.5,0.585,16.025,16198.0,382.0,19.60261148,2.74,No_Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,112.4671362,3.895031347,5.740604401,9.9,43.5,31.5,0.898,17.291,13272.0,319.0,35.58033366,1.87,No_Machine_Failure
22-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,130.5669323,5.383469576,6.564623622,5.7,44.1,37.2,1.162,23.726,21592.0,370.0,34.97300419,1.91,No_Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.46602,3.817833591,6.75738609,5.7,49.5,41.3,0.976,17.467,17726.0,384.0,22.15836621,2.92,No_Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,122.1284337,3.164804649,,4.5,52.3,32.4,1.17,40.608,16198.0,384.0,33.92336502,1.95,No_Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,156.9710978,3.164804649,6.375984887,5.7,46.1,40.4,1.135,22.771,13272.0,292.0,21.99502419,2.88,No_Machine_Failure
22-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,75.64,6.863944117,6.539740114,26.4,47.7,36.0,1.498,35.369,20504.0,322.0,24.32993579,2.83,Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,123.7878939,3.105982448,6.572972853,12.2,53.4,44.1,1.378,15.851,15217.0,348.0,32.51929855,1.99,No_Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,57.26,4.84252053,5.418400521,4.7,45.6,36.8,1.249,16.751,19596.0,301.0,24.36221678,3.55,Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,155.5153187,3.126011472,6.506733217,10.6,47.3,27.9,0.977,24.693,17726.0,328.0,30.51400825,3.06,No_Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,113.2963355,5.420819351,6.166216842,11.9,47.0,33.7,1.021,18.018,21695.0,258.0,22.00516248,2.86,No_Machine_Failure
22-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,65.28,4.86722127,6.221966258,6.4,42.0,30.8,0.967,29.221,19621.0,298.0,24.33117578,3.69,Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,108.4484153,3.053451378,6.299988481,6.8,45.9,39.5,0.844,35.513,17726.0,281.0,34.97300419,2.11,No_Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,112.6495738,3.895031347,6.179303608,9.9,47.6,35.1,0.83,17.411,16198.0,377.0,22.0163254,2.87,No_Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,129.7383251,3.053148837,5.667465876,23.9,50.7,34.0,0.639,26.724,21576.0,221.0,33.35511961,3.03,No_Machine_Failure
22-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,125.9207283,3.888834693,6.347921543,8.7,42.9,36.8,1.144,21.255,15217.0,323.0,22.01429494,2.86,No_Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,58.93,4.863336017,6.740487997,25.1,47.9,33.6,1.146,30.837,19609.0,310.0,24.34606558,3.55,Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,99.98029811,5.362001026,6.386920796,5.7,43.3,38.0,1.148,17.274,21528.0,393.0,33.92336502,2.17,No_Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,73.91,6.839413159,6.741009493,25.6,52.8,36.0,1.393,23.964,26605.0,381.0,24.56024282,2.77,Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,83.36,6.893181921,6.134026773,11.4,45.5,38.5,0.715,19.551,19621.0,340.0,24.33117578,3.58,Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,125.95,5.567856573,6.270758345,15.5,53.8,41.5,0.949,24.884,27613.0,354.0,17.89931102,3.67,Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,98.7,6.560332199,6.968637174,13.0,46.6,32.3,0.38,35.695,26526.0,385.0,16.96410507,3.61,Machine_Failure
22-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,141.14,4.566853902,6.510523934,20.8,38.1,33.9,0.987,31.991,26605.0,377.0,15.90071615,3.69,Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,134.54,5.918357337,6.654873959,11.0,41.8,31.5,1.215,33.277,23432.0,339.0,15.1197393,2.67,Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.02,6.893181921,6.150776924,6.2,46.2,35.5,1.099,27.909,25528.0,345.0,14.20288973,2.85,Machine_Failure
22-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,135.93,4.84252053,6.191127437,9.8,38.6,34.7,0.572,18.765,17919.0,445.0,14.10999444,2.7,Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,137.37,6.960635908,6.589319879,4.2,46.3,34.8,0.951,28.499,27957.0,395.0,14.44705039,2.77,Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,120.80024,5.423161286,6.817338449,24.2,51.9,38.4,0.847,22.935,21708.0,363.0,21.99198452,2.17,No_Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,63.76,6.839413159,6.149281552,9.7,46.1,36.3,1.011,19.934,20504.0,336.0,16.44955444,3.67,Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,131.3770704,5.375713004,6.379810414,23.9,36.9,37.6,0.753,26.67,21580.0,309.0,22.12242817,2.91,No_Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,77.11,4.566853902,6.798339843,24.4,46.9,36.8,0.865,31.826,27613.0,313.0,24.8271881,2.75,Machine_Failure
22-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,57.03,5.918357337,6.776756473,15.2,45.4,38.9,0.821,21.089,19421.0,304.0,24.58174141,3.93,Machine_Failure
22-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,91.44124959,3.105982448,5.936198936,24.2,44.4,36.3,1.145,17.354,21699.0,398.0,34.97300419,3.11,No_Machine_Failure
22-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,99.38790197,5.245609345,5.933170369,10.6,45.5,35.2,1.5,34.791,21095.0,325.0,22.63105001,1.91,No_Machine_Failure
22-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,130.8841723,5.243661854,6.406467663,4.5,48.2,41.5,1.403,31.978,21078.0,369.0,22.64930259,2.02,No_Machine_Failure
22-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,144.3939753,5.244889136,6.635755257,11.9,48.0,42.3,0.892,21.597,21092.0,325.0,22.63426892,2.01,No_Machine_Failure
